Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
3300   	43088200    	3291300    	993600      	72135000              	4273300        	915200
3400   	51466300    	2367400    	1013300      	37423800              	2424100        	498100
3500   	45564800    	2667200    	1080100      	68883200              	3094800        	518100
3600   	57602500    	5754400    	2350500      	42192700              	2593000        	533400
3700   	59552900    	4018100    	1031800      	51720400              	4681400        	965400
3800   	76002600    	6786100    	2835700      	79893900              	4153100        	723900
3900   	66561000    	4200900    	1626300      	48450900              	2811900        	572600
4000   	70630000    	4860700    	1988800      	65494500              	7609300        	1002600
4100   	52330400    	5115300    	1229600      	60168600              	7707000        	1518600
4200   	67472100    	3436600    	1348100      	71571700              	8409800        	650800
4300   	82470100    	3250600    	1366900      	48544300              	3597800        	695900
4400   	66038700    	7739600    	3173700      	62262800              	3225600        	668500
4500   	58916800    	3249000    	1394700      	62330700              	5977500        	1553900
4600   	83279800    	3257600    	1341300      	50689600              	3394800        	694000
4700   	109294000    	4518200    	2542600      	57062400              	3502700        	722700
4800   	71618700    	3611100    	1394600      	93010700              	5132600        	1059300
4900   	112927700    	5077400    	3509700      	73469200              	3817300        	782500
5000   	93188300    	3593400    	1965800      	69985100              	4115700        	850000
5100   	83809400    	4073800    	1633200      	84657200              	4280900        	829900
5200   	83653600    	3902100    	1677200      	102957100              	3897600        	795500
5300   	81092900    	3867800    	1706200      	75786500              	5735900        	1834300
5400   	105923100    	5624200    	2545000      	83680500              	4089300        	863200
5500   	76108700    	5558300    	2187200      	71256900              	4153700        	852400
5600   	92509600    	8075300    	3479600      	80894400              	4814200        	914100
5700   	93267000    	8525200    	3529500      	83110000              	4375100        	873100
5800   	92769500    	8858300    	3600000      	79031100              	4926100        	950400
5900   	107798400    	4415800    	1741500      	81243800              	4560300        	919100
6000   	86995400    	9004800    	3736200      	104344700              	6240000        	1314100
6100   	96138600    	4647800    	2303500      	117393700              	7110700        	1532800
6200   	94749700    	6217200    	2759900      	76579600              	5301700        	1015900
6300   	109439600    	9210300    	2700300      	91983000              	11303500        	2214200
6400   	100064400    	8485500    	2086600      	87519300              	4978100        	1001800
6500   	90038300    	5395800    	1934800      	87612200              	5029800        	1000700
6600   	103803500    	5103700    	2049500      	105072000              	5136700        	1032400
6700   	100641700    	5039500    	2027800      	82969300              	5159800        	1054400
6800   	120364300    	5716200    	2320300      	133979600              	7206700        	1382900
6900   	100821500    	6957000    	2670800      	89187600              	6979200        	2401200
7000   	89864800    	5304100    	2135300      	113012200              	7418100        	2275800
7100   	125125600    	12400100    	4406400      	116694600              	5551700        	1097600
7200   	127881700    	11468700    	4869700      	92384500              	5643500        	1125100
7300   	135285400    	6427400    	3103800      	108075000              	12645800        	1432500
7400   	111753700    	5726900    	2231700      	96396900              	9855400        	1225300
7500   	92663400    	5691000    	2264300      	114534500              	10153000        	2282300
7600   	102533400    	6728800    	2522800      	128104900              	14185900        	2694500
7700   	134219300    	7838100    	5292300      	110026500              	6325300        	1216700
7800   	134357500    	5994200    	2486600      	124149200              	7389200        	1228700
7900   	108383800    	6289800    	3050100      	116820800              	6392600        	1233600
8000   	109282900    	12151300    	2450800      	114198000              	6939700        	1593800
8100   	117629400    	7067600    	3165000      	97075600              	6521000        	1263500
8200   	130603900    	6299100    	2586800      	134214100              	7285700        	1645900
8300   	97314700    	6403700    	2526900      	125613100              	6608300        	1297000
8400   	160465900    	7812500    	4600600      	112362900              	7666600        	1320100
8500   	117589400    	9912500    	2697600      	155155000              	6970200        	1330800
8600   	160572000    	16199300    	7373100      	161660300              	13376800        	3379300
8700   	121624100    	6659700    	2788000      	146147600              	14815000        	3291600
8800   	147358100    	11723500    	2723700      	125276700              	7052000        	1424300
8900   	167967300    	8066800    	3340800      	157231500              	8680900        	1974700
9000   	132812600    	6970900    	2775600      	164214100              	9519900        	1944400
9100   	108211100    	7072000    	2801600      	146185200              	7847600        	1574600
9200   	167854500    	7286700    	2866400      	105141700              	8554800        	1454600
9300   	195204300    	21726700    	6334400      	143015600              	8526600        	1573000
9400   	127225800    	7422000    	3239600      	135542000              	8737400        	1883800
9500   	184672100    	15343200    	5175300      	132152300              	7913600        	1544500
9600   	125435600    	7391200    	3046800      	197406600              	26777800        	1883700
9700   	207833000    	8840800    	3659000      	147120000              	10463700        	1772500
9800   	272192300    	13806200    	5388300      	168497100              	7949800        	1568900
9900   	149822500    	8645900    	3093900      	141857600              	10983600        	2780900
10000   	157190400    	8846900    	5788300      	140415200              	11480800        	2152500
