Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
8600   	126716600    	6548700    	4464600      	209746900              	13896600        	3585500
8700   	151301700    	7697100    	5942600      	148077100              	7002300        	1375600
8800   	140584900    	6884300    	2725500      	168586400              	12087000        	2276700
8900   	164204300    	17880800    	7243400      	146283600              	8087400        	1406400
9000   	166622300    	8756200    	3925600      	135078000              	10405100        	1460800
9100   	147195200    	7699500    	3037800      	124014600              	8469500        	1438200
9200   	137044400    	9020600    	3757600      	136415500              	10103700        	2262700
9300   	133753200    	16620000    	3296000      	154201500              	7459900        	1485700
9400   	177644800    	8183900    	3047600      	128338600              	7598200        	1496600
9500   	147431600    	12099100    	6230700      	157168100              	16717800        	2242600
9600   	167824900    	7583200    	3464700      	147349200              	8831000        	1908300
9700   	135420600    	17447700    	3367300      	160107400              	16173300        	3223500
9800   	160139900    	13628000    	3040100      	157688900              	7964200        	1772300
9900   	143278500    	10309700    	4632000      	141491100              	10736700        	1707600
10000   	133587700    	15544200    	6077300      	152246700              	10922800        	2170500
