Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
8700   	105597700    	8474100    	2779900      	108188900              	7039000        	1368500
8800   	111236800    	7506300    	2888700      	107151300              	7010100        	1444000
8900   	105808000    	6837600    	2731700      	107672900              	7933000        	1494000
9000   	140978600    	7708300    	2947300      	111748300              	7218600        	1441700
9100   	107640400    	6972900    	3085300      	107312200              	7290200        	1448800
9200   	109628400    	7034300    	2855700      	117700100              	7324400        	1463600
9300   	107970800    	8345100    	3348100      	112241800              	7580800        	1496800
9400   	113181400    	7220000    	2944100      	111454400              	8091800        	1591700
9500   	118004300    	7394400    	2905000      	113155600              	8825500        	1781600
9600   	111823900    	7446600    	2938300      	115941500              	7778500        	1532200
9700   	123625400    	8411400    	3209400      	113807600              	7788200        	1570100
9800   	121863000    	8524200    	3231800      	119615300              	7909500        	1567400
9900   	120277600    	7661600    	3122500      	117376100              	8247000        	1676200
10000   	114609400    	7787700    	3128300      	119195500              	8222800        	1606800
