Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
5400   	93261700    	5379500    	2205700      	66464000              	6892700        	1358100
5500   	78872900    	4006500    	1599700      	61202300              	4137100        	841800
5600   	68200000    	4104500    	1880800      	99228400              	4278300        	878800
5700   	78232800    	4121500    	1692300      	64874800              	4311100        	873400
5800   	142578300    	4979700    	2093900      	65671200              	4455200        	888200
5900   	97890800    	8168800    	4605600      	75874800              	4471300        	908300
6000   	72537000    	4395700    	1771600      	86755600              	6928300        	1396500
6100   	78815800    	5791300    	2339500      	100594000              	4719800        	937900
6200   	98034600    	5750800    	2298600      	93676300              	5916200        	1191600
6300   	90421000    	4644000    	1879800      	86922000              	8705200        	2180600
6400   	83532200    	4802500    	1927500      	106682000              	6302200        	1228600
6500   	75029400    	6060300    	2398000      	85230800              	4998000        	1001500
6600   	84838800    	4942400    	1998700      	74268600              	10235200        	2330800
6700   	102739900    	5488400    	2236000      	97271500              	6710600        	1410700
6800   	77090100    	5048700    	2029200      	75760200              	5237500        	1052000
6900   	114744100    	5238600    	2115300      	104213300              	8660300        	1504200
7000   	102743400    	5848200    	2233900      	106640100              	5727400        	1143500
7100   	101419700    	5340100    	2199100      	94755000              	5977100        	1655800
7200   	93006500    	5981200    	2315900      	102118600              	7422800        	1558000
7300   	91968100    	6850600    	2793500      	102783800              	5679200        	1131000
7400   	91239300    	6185000    	2416200      	94906600              	5831000        	1154300
7500   	150189400    	5626900    	2603400      	97633000              	7878700        	1567800
7600   	121068100    	7862700    	3052500      	96066500              	5967200        	1298100
7700   	105275700    	5775600    	2318100      	87081100              	6026000        	1210800
7800   	120526800    	5932000    	2359600      	110634400              	6091300        	1234600
7900   	109681800    	6013100    	2411700      	110197300              	6177000        	1257100
8000   	100303600    	6042900    	2413100      	115428500              	6299600        	1247500
8100   	133290200    	6180400    	2586900      	91208200              	6460900        	1266200
8200   	127629100    	7798400    	2494400      	92536400              	7184000        	1361500
8300   	123924200    	10210500    	5661800      	112997600              	10823200        	2864800
8400   	104492500    	6406600    	2574500      	104597800              	16723200        	2966500
8500   	103220300    	6496500    	2593100      	109930100              	6780800        	1433200
8600   	119752700    	14909700    	6430400      	132937900              	10656900        	2224700
8700   	137064000    	8389300    	3299500      	112614900              	8907300        	1740300
8800   	103956700    	7574500    	2895500      	122317700              	7854800        	1483800
8900   	105024800    	7000500    	2754600      	110759400              	7057400        	1433200
9000   	115876700    	7816200    	4932900      	116173600              	8010900        	1515900
9100   	127157600    	6977700    	2824700      	102557300              	7322100        	1440200
9200   	138336000    	8816000    	2830500      	142267700              	9128700        	2622600
9300   	112040400    	16537600    	6586100      	143457900              	8075800        	1685700
9400   	140960700    	8879400    	3638900      	131022600              	7627300        	1823900
9500   	122094600    	7407600    	2931200      	123533200              	7741600        	1512900
9600   	142870900    	7492900    	3043500      	118756000              	11024200        	1532600
9700   	137739900    	7668100    	2980700      	126898600              	7941600        	1552100
9800   	147876100    	7655300    	3019400      	113148000              	8894400        	1691700
9900   	153851300    	7655300    	3074400      	147775500              	8004900        	1591400
10000   	139181000    	8895800    	3316300      	142828000              	15879300        	3677400
