Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
6200   	107333700    	6426200    	2837400      	86402700              	5429100        	1013500
6300   	91766800    	7218800    	2480100      	79051200              	4856400        	969700
6400   	86136500    	4774700    	2255800      	82678000              	6909200        	1291200
6500   	86068000    	5135800    	2526800      	80861200              	10504600        	2063800
6600   	86354200    	5017600    	3009300      	81197600              	5863900        	1100700
6700   	91025600    	4963100    	2005300      	94512300              	5779300        	1119000
6800   	97248700    	5820600    	2220000      	90125500              	6889800        	1197100
6900   	83139500    	5773700    	2094200      	129993100              	7783100        	1645900
7000   	90065500    	5265100    	2112100      	111667300              	7800600        	1777200
7100   	93713700    	6608200    	2690000      	92481700              	5680800        	1106100
7200   	125550000    	6370500    	3476300      	104896800              	5851100        	1118100
7300   	97513400    	6107100    	2351900      	120005100              	7568500        	1502900
7400   	101334600    	13217000    	4756000      	128189800              	9732400        	1942400
7500   	111300900    	5642400    	2269500      	97905900              	6239900        	1177200
7600   	88899800    	7269600    	3036100      	93961100              	6092700        	1223600
7700   	101434600    	6114800    	2501700      	109715100              	6006100        	1198900
7800   	92050900    	5909500    	2363500      	96794000              	7715300        	1227300
7900   	123596200    	6017900    	2463300      	105072800              	6212600        	1752800
8000   	126157200    	6032400    	2617700      	124371300              	7070400        	1331000
8100   	123955000    	10688100    	4535700      	93959700              	6378900        	1266800
8200   	126681800    	6211300    	2542200      	159155500              	8692300        	1695000
8300   	112034800    	6292100    	2574200      	120450600              	8602000        	1650000
8400   	139101500    	9717100    	3830300      	115206700              	6620500        	1331000
8500   	126124300    	6444500    	2589000      	106329900              	14308900        	2167700
8600   	109464300    	6664600    	2643800      	113901200              	8910600        	1729800
8700   	106463600    	6820300    	2674400      	127201500              	8666800        	1499000
8800   	115169900    	7536000    	2911300      	113713700              	7017500        	1475300
8900   	149242100    	6942400    	2935000      	105230000              	16882900        	1974600
9000   	132039400    	6912100    	2810400      	139848800              	7216800        	1442400
9100   	158755900    	7456600    	2821000      	123362900              	7862600        	1611500
9200   	105587700    	8011400    	2839500      	125769800              	7792000        	1835100
9300   	133089100    	17847100    	3261400      	141978700              	7438900        	1498700
9400   	124076300    	13066900    	3768500      	114413900              	8423100        	1620900
9500   	145726100    	7348000    	2911100      	147814500              	7644500        	1515400
9600   	146771900    	7648800    	2983800      	117609400              	11179000        	1637600
9700   	116631700    	16778700    	6706500      	155409900              	11808400        	2323800
9800   	164607600    	9631900    	3808200      	127742800              	14757800        	3528900
9900   	178477700    	8649200    	3293800      	114701700              	8056800        	1587700
10000   	145178900    	7914000    	3183500      	145927100              	14852900        	3207400
